"","V1","V2","V3","V4","V5","V6"
"1",17.7132828595925,2652.96390101065,3.3,0.2,0.1,43.5054393708784
"2",14.7768508697041,2763.79787924603,2.6,0.2,0,32.9887993641094
"3",18.1741354162791,83.6356774338807,2.3,0,0,44.5449750414958
"4",16.2356692599111,2681.54417972474,2.9,0.4,0.1,37.8021783977001
"5",17.2184081965237,1072.70885958525,2.2,0.1,0,41.8242976316362
"6",17.9578466678944,1104.18196284687,2.7,0.3,0.1,43.673274988287
"7",14.8524424757179,2427.23431545503,1.6,0.3,0,34.1536321444707
"8",15.4659385817017,1752.76015102405,2.4,0.2,0,33.9592648481437
"9",17.9731417834825,811.171950681776,3.4,0.2,0,44.0425704775762
"10",16.895345650896,1142.83747607383,2.4,0.1,0,42.9951498803353
"11",18.4527844630064,125.091523808379,3.5,0,0,44.9832354360856
"12",17.6857415682877,111.183228270301,3.3,0,0,40.9111637135417
"13",19.0686613483728,86.402923605551,2.7,0,0,48.0547273893411
"14",17.5191355559632,854.58442164421,1.9,0.1,0,39.2152865156806
"15",18.1620954216156,378.695629546757,3.6,0.1,0,43.1323373079182
"16",17.1261779975761,3022.43059626738,3,0.3,0.3,39.4854144328069
"17",17.9464770578395,439.54295629686,3.3,0.1,0,42.1272157178748
"18",18.7900776905538,112.308822532196,3.4,0,0,46.0083478869224
"19",16.4478672024292,1442.0547622666,1.4,0.1,0,39.1074867112904
"20",18.3520164722865,116.528311457244,3.5,0,0,43.6210434480378
"21",17.4347846837258,650.751458733323,2.1,0.1,0,41.6872903940876
"22",17.1644353572789,95.2028151136756,2.5,0,0,40.6328264986626
"23",18.1910338784384,111.538461293257,2.9,0,0,44.6735586813775
"24",15.8750395196247,369.64274063303,2.7,0.1,0,34.8512964730308
"25",18.8898378805452,522.257007998089,2.2,0.1,0.1,49.2370494019676
"26",16.8951904286476,2642.6950695328,2.7,0.3,0,40.5423465332974
"27",16.5759932331718,2041.79929256786,2.6,0.2,0.1,41.7494285400787
"28",17.5402560133346,314.275716437345,2.9,0.1,0,41.0579235517638
"29",18.5030710586154,106.055245110904,3.2,0,0,44.779583367662
"30",18.6447978315159,540.300576320174,3.9,0.1,0,46.7453826583303
"31",16.4344233812539,992.653150856243,2.4,0.1,0,37.2601495979789
"32",19.0015241391125,379.200976980012,3.7,0.1,0,48.0826686946088
"33",18.874053681435,103.197966599615,3.2,0,0,47.6502694690028
"34",17.7835391594837,264.833148549506,2.3,0.1,0,42.9532436271293
"35",17.5255984285581,1131.98617151601,3,0.2,0,39.0682346815085
"36",18.3239854422766,84.8281797118035,2.6,0,0,44.4362578665463
"37",14.2695118540631,2508.791414857,2.7,0.2,0,33.4373595727757
"38",17.8175342634705,2112.91216710699,2.5,0.2,0.1,45.3961641657188
"39",17.4684996916158,297.580565510912,3.7,0.1,0,39.8888090881774
"40",17.6473518705515,3321.87313448646,3,0.2,0.1,42.9325549921113
"41",18.0545947179675,927.675722247698,2.8,0.1,0,44.6312549632664
"42",18.5166774831864,126.82198806226,3.4,0,0,45.3906471181217
