"","V1","V2","V3","V4","V5","V6"
"1",16.9917186723019,1199.20711319079,6.2,0.2,0,39.7426464186387
"2",18.6181949271112,247.962830785172,7.5,0,0,48.3339061738268
"3",17.8757497798516,1151.71342407716,8.3,0.1,0,43.8735159968983
"4",16.4966973103445,2442.11279626426,6.8,0.2,0.1,36.970401783298
"5",15.9741571573967,1744.68920542904,6.7,0.2,0,38.6119350185651
"6",17.5755351706404,1207.20849817326,8.3,0.1,0.1,41.9953598519774
"7",17.0953878361203,1058.45940965965,7,0.1,0,39.0911857247978
"8",17.5956388698833,523.33062060753,7.9,0.1,0,40.1393631975689
"9",18.2848679627482,1475.09340920392,7.5,0.2,0.1,46.245424277558
"10",18.8757239893494,248.678397757637,7.2,0,0,48.4929385815133
"11",17.5750363994014,204.348392058213,5.8,0,0,41.2576725417207
"12",18.147013796267,267.107786988535,8.4,0,0,41.8710243590728
"13",18.0756396852107,1260.40704757547,7.8,0.1,0,44.7893823155174
"14",14.4887089976053,4982.31070711962,2.9,0.5,0.2,30.1565599669017
"15",17.4488574055839,735.662018550601,8,0.1,0.1,40.7746288855171
"16",14.9764054482114,3295.87155797773,6.5,0.3,0,33.0111315496709
"17",15.3564371365186,201.016366862785,6.1,0,0,32.9739422124677
"18",17.5974728491067,263.284749073083,7.8,0,0,41.0124833310671
"19",16.3127840514298,1567.3890151342,7.7,0.2,0,38.2047870794052
"20",17.8450813334865,226.886429120587,6.7,0,0,44.1127129443602
"21",18.3999213959265,272.803297263257,7.8,0,0,43.7034325318021
"22",16.2192672666483,452.831617079883,6.1,0.1,0,35.6714178398304
"23",18.9137665664535,248.441849273531,7.1,0,0,50.2544458858821
"24",16.1553435772176,5489.43083552843,5.7,0.3,0.2,38.6263130691038
"25",17.4642996724334,1369.36086888982,6.5,0.2,0.1,42.3103535266305
"26",18.138420743181,454.768461170954,7.1,0.1,0,42.4355205598354
"27",18.1063293251466,249.681605177195,7.4,0,0,43.9728875457556
"28",18.2545320555841,1053.92292738024,7.6,0.1,0.1,44.7278657189345
"29",16.4830023327372,470.705669542462,7,0.1,0,35.3343387336218
"30",15.7552652170321,2627.0785407207,7,0.2,0.1,36.2598363950488
"31",18.3530082982039,257.403268480975,7.6,0,0,43.1933612133401
"32",17.0860337441391,867.311825346983,8,0.2,0,37.6068638123389
"33",18.4860226164103,315.751990769445,6.3,0.1,0,48.0417845485863
"34",15.969293631589,1342.63545796029,3.8,0.1,0,38.2326224107447
"35",15.794936872053,2145.41755640157,6.6,0.2,0.1,37.893603625552
"36",17.4179144332333,351.809691837231,7,0.1,0,42.3966929587702
"37",17.7584925358378,989.175698098279,8.5,0.2,0.1,43.4898240999295
"38",17.7485227803896,1158.26908653811,4.7,0.2,0.1,41.7225689674596
"39",17.4103398115402,266.921882228224,8.5,0,0,42.7144362542787
"40",17.2360073008009,750.939761599948,8.5,0.1,0.1,39.6873271842659
"41",17.3669510976584,238.172428467116,6.9,0,0,40.3722916860836
"42",18.4635986377161,336.631316163894,9.6,0,0,46.0880167511816
"43",15.5325246917259,1825.49287066663,7.3,0.3,0.1,34.1600580923456
"44",17.749329386006,186.697093227906,5.5,0,0,42.5920208508665
"45",16.2064622545513,1907.27672004352,6.6,0.4,0.3,37.1898444372439
"46",18.2672426362159,926.631331862246,7,0.3,0,43.4297527103533
"47",18.0266929982418,509.803131628319,8.1,0.1,0,42.3869554497905
"48",17.801373859296,1353.78589242881,7.3,0.2,0.1,44.3740558823535
"49",17.8745155854065,811.747073873373,7.8,0.2,0.1,43.0582100559264
"50",18.0427654748464,2609.63543292982,7.1,0.1,0.1,43.0941188216285
"51",16.5714995679003,1038.86361483059,6.8,0.1,0.1,38.0453399056772
"52",16.5308190727377,243.542190115749,7.5,0,0,38.9305048288717
"53",18.5205866170995,278.006232409418,8,0,0,47.5809186680246
"54",17.3835128417536,1790.54457631309,7.5,0.1,0.1,40.6642823446137
"55",16.7518457188814,791.674005746026,7.1,0.2,0.1,38.5721406810423
"56",17.1645772249168,1101.23991923285,6.6,0.1,0,40.4330432713761
"57",18.0733588384274,1476.04995450034,7.7,0.1,0,47.2971805086062
"58",17.5312939733707,1304.6938809583,6.3,0.1,0,41.6139910381681
"59",17.0597758555875,664.428353894544,6.3,0.1,0.1,37.5292916757962
"60",17.5664202978321,1684.41027193695,7.8,0.1,0,42.7836168716422
"61",16.3047387580534,1879.44667714804,6.6,0.2,0.2,36.1971610321813
"62",18.0841243344367,528.694366601188,9.2,0.1,0,42.4055224964219
"63",18.3860178894434,299.470422627534,8.2,0,0,43.3630353436142
"64",17.7599794102338,978.604361943483,6.7,0.1,0,44.1306616916364
"65",17.7892938434688,283.036225386131,8.1,0,0,42.4517849029081
"66",16.8586992999003,404.92127382834,6.8,0.1,0,39.3702118775055
"67",18.5599581887651,245.330218782951,6.6,0,0,46.3732122938877
"68",18.4292100773806,197.394297091631,5.5,0,0,43.4969344998412
"69",14.8861722890121,3881.75441720283,5.6,0.3,0.2,32.7087209543706
"70",16.6251032874156,308.808322137069,8.9,0,0,35.326262698167
"71",17.4065172433379,270.612907467959,8.2,0,0,39.9372572548122
"72",18.4458128798315,901.270021309366,6.6,0.3,0,45.9464720896611
"73",18.9333424771027,221.052461264633,6.2,0,0,47.1709095002658
"74",16.322656473524,2719.77717316246,6.9,0.3,0,40.0392691917358
"75",18.7442961833942,1042.55520008893,7.1,0.2,0,48.8791800940374
"76",16.0780054131216,1968.14897802671,6.5,0.3,0.1,34.5953427317585
"77",18.1729435173626,2177.19845134357,8.4,0.2,0.1,45.6236101252142
"78",17.0669564586753,1204.18437518219,5.6,0.2,0.1,42.7581314607349
"79",19.154558504541,289.251351838498,9,0,0,48.4748028252206
"80",17.5386396980085,740.220093990451,8.2,0.2,0,39.1586253202224
"81",18.0102349831142,688.508314397197,8.9,0.1,0.1,44.4535580066129
"82",17.7359788695415,202.273244465986,6.1,0,0,42.6472633300581
"83",18.1479463686286,470.817742879777,8.4,0.1,0,43.0678947472086
"84",15.780505760436,1184.39807910384,6.5,0.1,0.1,35.3230716397687
"85",16.199106288181,2356.66687894527,6.6,0.2,0,37.5131659794612
"86",18.7612386887699,1102.54632583706,8.1,0.1,0,48.7500594144081
"87",15.9275676704956,1391.6907584553,7.5,0.2,0.1,34.6981510464703
"88",16.2299926546238,1728.18222306851,6.5,0.2,0,37.3356013773286
"89",17.6194436269662,708.314843233226,6.5,0.1,0.1,43.1035143105489
"90",19.2367183111411,302.289365726629,8.5,0,0,50.3992131697767
