"","V1","V2","V3","V4","V5","V6"
"1",18.0174207679879,369.903578448628,5.3,0.1,0,42.6061271129922
"2",17.3237160589781,1603.70250442163,3.5,0.1,0,43.4854192559078
"3",18.854339851559,855.045931061614,4.4,0.2,0.1,49.7835977654594
"4",15.9427193098414,2985.94121958522,3.6,0.3,0,36.8433481993802
"5",16.0097043158616,1417.86242348495,3.9,0.2,0,36.8915528691881
"6",17.0797629190199,1098.32891665855,4.2,0.1,0,39.797164854618
"7",16.6505708930539,1739.18662868501,4.6,0.3,0,36.7477058572317
"8",16.1799319250851,2848.10626841114,4.1,0.2,0.1,36.3778986558059
"9",16.8670317238351,337.306046646635,5.5,0.1,0,40.7262106441751
"10",16.9700314544314,1614.39441468489,3.6,0.2,0,40.0253246916118
"11",18.3021223058601,132.905789899511,3.8,0,0,43.6651056337008
"12",18.5231709621719,470.577583935251,5.6,0.1,0.1,45.5465680506242
"13",16.824469291914,1327.89663444098,3.7,0.1,0,39.7293768386224
"14",17.9765893984468,511.519828823457,4.6,0.1,0,42.8662148904383
"15",18.9057612692828,182.984555350261,5.2,0,0,48.5375269103866
"16",15.4952834965289,2729.51074056618,4.9,0.4,0,34.3023660619291
"17",17.8841235541576,1480.81333928128,4.7,0.1,0.1,44.8941744033345
"18",16.784457350519,4555.6383189982,4,0.3,0.2,38.6660754895012
"19",17.5270225528793,165.0884533175,4.8,0,0,40.097799051805
"20",18.8593620380511,588.641819084743,3.6,0.2,0,47.2023825897035
"21",16.2426965334806,130.630601435006,3.3,0,0,37.7112937923572
"22",18.5562775271085,1260.36222732055,4,0.1,0.1,45.7132738765541
"23",18.0814103187634,505.357804803435,5.4,0.1,0,42.7297604891686
"24",19.2057994847892,562.776920667304,5.5,0.1,0,49.6039323137129
"25",18.2589165692575,375.775745785242,4.7,0.1,0,43.9678459692794
"26",16.0223950449861,2709.72691200385,4.9,0.3,0.1,37.9493983645949
"27",16.0509315550878,1112.56618318697,4.7,0.1,0.1,37.2312584149239
"28",18.5065704783509,397.783626197395,4.2,0.1,0,45.8613234535193
"29",18.0824089894885,366.304898933875,5.1,0.1,0,42.5571099308747
"30",15.0568800654912,1594.35013446668,4.2,0.3,0.1,30.9614254045722
"31",18.0220942348921,260.720970888759,4.4,0.1,0,42.9790769115194
"32",17.3138131964445,1489.12467465011,4.2,0.2,0.1,40.2720505208681
"33",17.5679143746853,1049.30662550166,4.6,0.1,0.1,40.7880527551145
"34",17.9630133570552,1121.00358699197,4,0.1,0,42.7091003471778
"35",17.819017358807,174.632051601848,5.3,0,0,42.8379972402981
"36",17.269596320919,731.44483078571,3.6,0.1,0.1,40.9705495531731
"37",15.4337445352954,1303.79045953939,3.3,0.1,0,33.5594009301218
"38",19.2726504223371,364.970563964629,4,0.1,0,51.628945836418
"39",18.0251115443467,844.411501587922,4.7,0.1,0,43.7676230342025
"40",17.7229987506428,1357.27114704175,3.9,0.1,0.1,42.1069459465992
"41",17.4723723234507,329.885946110278,2.1,0.1,0,40.7120502958385
"42",18.243268782719,443.961640936242,6.3,0.1,0,44.1090327438913
"43",18.2172413121965,134.845663862118,3.4,0,0,45.0854857260851
"44",17.3404953916886,160.668673323064,4.5,0,0,38.4802354382537
"45",15.2336238431382,2215.89856321718,4,0.2,0.1,34.6669921997817
"46",17.4631799051404,1320.54655075542,3.5,0.1,0,43.069145409497
"47",18.7857592515817,163.955088328328,4.8,0,0,46.7758733432714
"48",17.6213692268159,763.830595431059,3.8,0.1,0,40.4674590710473
"49",18.0907318536192,715.694607693834,5.4,0.1,0,43.8940765823463
"50",18.9076796775369,363.844720854305,5.1,0.1,0,46.6717608401058
"51",16.7123659381527,386.591550768515,4.2,0.1,0,37.1699161460837
"52",15.5337201740738,3731.94810819732,4.1,0.3,0,36.540707173165
"53",15.7173249567004,2015.91078405217,3.8,0.2,0,35.8030502888472
"54",17.6409016611797,1105.18956045932,3.8,0.1,0,44.4646970629471
"55",16.8595240739355,1208.48081985765,3.7,0.1,0,37.669959137909
"56",16.7773380745653,2767.37654824648,4.5,0.4,0.1,40.3727511595971
"57",18.5434280507019,352.753254102076,5.7,0.1,0,44.9587934545766
"58",17.4905942846275,126.666971965272,3.6,0,0,40.8748739304178
"59",15.8184003235862,2544.0014393459,4.7,0.2,0.1,36.7277787961915
"60",17.3344046617612,421.847067104296,3.3,0.1,0,39.1842252079576
"61",16.2444060137379,2710.32364806447,4.1,0.4,0.1,38.8279361452893
"62",18.0368781951373,161.972597884625,4.7,0,0,42.521456079615
"63",18.5639999905946,386.899774133853,4.2,0.1,0,45.823191891583
"64",18.0851879604157,1351.34281767921,4.7,0.1,0.1,45.6421022749654
"65",17.8698789757659,441.271586907889,4.4,0.1,0.1,43.5997342161244
"66",18.902478531346,131.217163350764,3.8,0,0,47.6772818605998
"67",17.6108944245283,1231.24232245839,4.2,0.1,0,41.792972266949
"68",17.5797806553866,747.377852277489,4.5,0.1,0,43.7175409091496
"69",17.6931475624398,471.967594080578,5.2,0.1,0,40.5650263517516
