"","V1","V2","V3","V4","V5","V6","V7"
"1",12.5832269400797,16396.9561464913,3.1078431372549,1,0.333333333333333,1,39.8326768598493
"2",12.8817936348919,17037.5614570188,3.02678571428571,1,0.276785714285714,1,42.068345859245
"3",12.1717537549468,16911.426541179,3.06382978723404,1,0.308510638297872,1,41.3452148508242
"4",12.4384423526911,17323.8765312571,2.91346153846154,1,0.375,1,41.0205876000698
"5",12.6438018479956,16717.4810018801,3.41592920353982,1,0.212389380530973,1,43.3283527072117
"6",12.5067605511381,14771.8319469196,3.69306930693069,1,0.118811881188119,1,39.7985393142725
"7",13.3949830474398,16011.3770403892,3.3448275862069,1,0.252873563218391,1,43.8168187398782
"8",13.1378101545033,15890.4029380578,3.51485148514851,1,0.237623762376238,1,45.0479019844735
"9",13.2983367156706,16653.7020166598,2.9622641509434,1,0.415094339622642,1,43.0606898412044
"10",14.3764436701901,17613.426914917,2.74,1,0.42,1,47.7265183325216
