"","V1","V2","V3","V4","V5","V6","V7"
"1",15.5305150305676,14223.9587171613,4.13754484631048,1,0.31625133326869,1,47.3404868601316
"2",15.5023278829968,14211.4912716912,4.11218615451599,1,0.312902133423637,1,47.1821631116568
"3",15.5253972882769,14151.8758460395,4.13919110113675,1,0.321315314436259,1,47.2790173063968
"4",15.5441767996876,14229.223221785,4.18080552582936,1,0.315594902227843,1,47.3343153342337
"5",15.5225870907907,14266.8034145745,4.09084291745523,1,0.312466637550347,1,47.2786277902963
"6",15.4852832954692,14178.4383831302,4.12879341419455,1,0.314871644990014,1,47.1589717937755
"7",15.4997325100093,14234.225772271,4.14813199592964,1,0.322236759218879,1,47.1492551920838
"8",15.5412208802954,14186.06259881,4.15322344679606,1,0.315176046035307,1,47.3440251009254
"9",15.519636098533,14202.322563075,4.14534911582882,1,0.316240954617338,1,47.2754202479903
"10",15.5715411180623,14148.5683825092,4.1180810005374,1,0.318432751966388,1,47.3998979250109
