"","V1","V2","V3","V4","V5","V6","V7"
"1",15.2743015346887,14159.8244608516,3.08888888888889,1,0.266666666666667,3,46.2670631659778
"2",15.4320162006237,13287.9491125384,3.79473684210526,1,0.242105263157895,3,46.8949027777567
"3",15.6952298631168,14086.8301973509,3.64676616915423,1,0.263681592039801,3,47.7398768286828
"4",15.4917016783015,14245.6048749955,3.29569892473118,1,0.252688172043011,3,47.3105437709052
"5",15.2358660219686,13454.3323246151,3.58454106280193,1,0.29951690821256,3,46.2491248630995
"6",15.8078335557263,13883.3939931219,3.53883495145631,1,0.262135922330097,3,48.1230227705656
"7",14.8263071686836,16141.5484491813,2.84976525821596,1,0.295774647887324,3,45.1414408421382
"8",15.2902538491163,14801.6823463143,3.35678391959799,1,0.311557788944724,3,46.5698856666911
"9",15.6290947554463,14149.1786841275,3.03381642512077,1,0.314009661835749,3,47.5883605068459
"10",15.3767987789517,13639.1061155659,3.70776255707763,1,0.278538812785388,3,47.1776374785348
