"","V1","V2","V3","V4","V5","V6","V7"
"1",13.2217939922928,15980.500575531,3.02941176470588,1,0.294117647058824,9,41.7226813405175
"2",13.2387845302146,13347.6560947241,3.67619047619048,1,0.238095238095238,9,41.2846179237084
"3",13.7982363579506,16253.2384876922,3.24731182795699,1,0.419354838709677,9,45.4581051733594
"4",13.0516521899056,16746.5659427009,3.25,1,0.270833333333333,9,43.3929378527299
"5",13.0615399567574,15660.3271672756,3.72222222222222,1,0.351851851851852,9,42.4638435313143
"6",14.1206271026429,13436.5281318736,3.9406779661017,1,0.228813559322034,9,45.3560528469593
"7",13.8193774842856,15916.5981836791,3.81578947368421,1,0.368421052631579,9,43.9303388996409
"8",13.660943362344,17447.9645644373,3.07207207207207,1,0.441441441441441,9,44.375430287992
"9",13.2763824112556,16195.3279959294,3.01754385964912,1,0.403508771929825,9,42.8940896078278
"10",13.4753674506626,17980.6310800514,2.472,1,0.4,9,44.4573654564218
