"","V1","V2","V3","V4","V5","V6","V7"
"1",15.8298673737995,15299.8417002885,7.05936073059361,1,0.502283105022831,2,48.0251501045111
"2",15.6075582660312,14389.9621824626,6.97872340425532,1,0.404255319148936,2,47.2075424359141
"3",15.6798250607259,14374.8097952362,7.74874371859296,1,0.417085427135678,2,47.5617366595715
"4",15.3614959532491,16337.2986399976,6.50526315789474,1,0.478947368421053,2,46.5958958806365
"5",15.8686892014062,14242.7966841824,7.44230769230769,1,0.4375,2,48.574658906089
"6",15.6450098336999,13479.9087134968,7.595,1,0.355,2,47.5568584433597
"7",15.5956438952097,15201.28147862,8.04109589041096,1,0.484018264840183,2,47.2892136692244
"8",15.6300608276572,13889.6866485429,8.01010101010101,1,0.47979797979798,2,47.5511184511792
"9",16.0242461764812,14754.6188375661,7.61386138613861,1,0.49009900990099,2,48.6214496734178
"10",15.4004288381025,14897.398471958,7.2972972972973,1,0.459459459459459,2,46.5144956181195
